			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
IH 635 Westbound	4:45:00	Car	3324	100	11040.71	3.32	652.25	0.2	11891.24	3.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3324	100	11040.71	3.32	652.25	0.2	11891.24	3.58			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:45:00	Car	1443	100	3291.8	2.28	218.05	0.15	3538.51	2.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1443	100	3291.8	2.28	218.05	0.15	3538.51	2.45			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:45:00	Car	1101	100	3448.6	3.13	216.02	0.2	3683.94	3.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1101	100	3448.6	3.13	216.02	0.2	3683.94	3.35			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:45:00	Car	21255	100	73048.41	3.44	46024.84	2.17	18037.2	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21255	100	73061.32	3.44	46030.62	2.17	18041.88	0.85			Truck	8	N/A	12.9	1.61	5.77	0.72	4.68	0.59
US 75 Frontage Rd Southbound	4:45:00	Car	17406	100	35288.59	2.03	15833.59	0.91	12672.05	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17406	100	35311.49	2.03	15843.18	0.91	12681.18	0.73			Truck	7	N/A	22.9	3.27	9.59	1.37	9.13	1.3
US 75 HOV Northbound	4:45:00	Car	690	100	5047	7.31	129.75	0.19	5143.59	7.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	690	100	5047	7.31	129.75	0.19	5143.59	7.45			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:45:00	Car	484	100	3665.8	7.57	112.51	0.23	3714.58	7.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	484	100	3665.8	7.57	112.51	0.23	3714.58	7.67			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:45:00	Car	10060	100	103700.59	10.31	56770.26	5.64	51843.8	5.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10060	100	103724.09	10.31	56780.21	5.64	51858.75	5.15			Truck	2	N/A	23.5	11.75	9.96	4.98	14.95	7.47
US 75 Southbound	4:45:00	Car	10264	100	105863.72	10.31	55946.68	5.45	54307.09	5.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10264	100	105892.02	10.32	55962.78	5.45	54320.36	5.29			Truck	3	N/A	28.3	9.43	16.1	5.37	13.27	4.42
Entire System	4:50:00	Car	105626	98.26	1117198.6	10.79	523015.78	4.95	442550.47	4.19			Bus	0	0	0	0	0	0	0	0			Rail	1874	1.74	14510.19	7.74	850.5	0.45	14314.06	7.64			Park and Ride	0	0	0	0	0	0	0	0			Total	107500	100	1154303.25	10.74	524024.97	4.87	457052.09	4.25			Truck	26	N/A	446.6	17.18	158.64	6.1	187.66	7.22
Greenville Ave Northbound	4:50:00	Car	8094	100	40142.97	4.96	24129.11	2.98	10068.82	1.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8094	100	40146.57	4.96	24130.73	2.98	10069.94	1.24			Truck	3	N/A	3.6	1.2	1.62	0.54	1.12	0.37
Greenville Ave Southbound	4:50:00	Car	4007	100	12740.5	3.18	3300.83	0.82	6006.25	1.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4007	100	12742.6	3.18	3301.72	0.82	6007.01	1.5			Truck	3	N/A	2.1	0.7	0.89	0.3	0.75	0.25
IH 635 Eastbound	4:50:00	Car	2902	100	12332.09	4.25	1086.77	0.37	12899.14	4.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2902	100	12332.09	4.25	1086.77	0.37	12899.14	4.44			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:50:00	Car	3316	100	11019.61	3.32	644.92	0.19	11881.05	3.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3316	100	11019.61	3.32	644.92	0.19	11881.05	3.58			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:50:00	Car	1436	100	3274.9	2.28	216.93	0.15	3521.9	2.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1436	100	3274.9	2.28	216.93	0.15	3521.9	2.45			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:50:00	Car	1071	100	3452.2	3.22	215.13	0.2	3682.49	3.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1071	100	3452.2	3.22	215.13	0.2	3682.49	3.44			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:50:00	Car	21072	100	73123.91	3.47	46128.01	2.19	18024.44	0.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21072	100	73147.1	3.47	46141.08	2.19	18031.16	0.86			Truck	10	N/A	23.2	2.32	13.06	1.31	6.72	0.67
US 75 Frontage Rd Southbound	4:50:00	Car	17572	100	36190.4	2.06	16338.71	0.93	12926.37	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17572	100	36208.2	2.06	16345.66	0.93	12933.78	0.74			Truck	7	N/A	17.8	2.54	6.95	0.99	7.41	1.06
US 75 HOV Northbound	4:50:00	Car	746	100	5349.8	7.17	136.44	0.18	5433.39	7.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	746	100	5349.8	7.17	136.44	0.18	5433.39	7.28			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:50:00	Car	506	100	3741.2	7.39	116.18	0.23	3800.4	7.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	506	100	3741.2	7.39	116.18	0.23	3800.4	7.51			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:50:00	Car	10344	100	106041.39	10.25	56900.93	5.5	54279.59	5.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10344	100	106070.59	10.25	56913.88	5.5	54297.52	5.25			Truck	3	N/A	29.2	9.73	12.94	4.31	17.93	5.98
US 75 Southbound	4:50:00	Car	10279	100	105290.18	10.24	54873.73	5.34	54853.42	5.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10279	100	105317.58	10.25	54887.55	5.34	54868.24	5.34			Truck	3	N/A	27.4	9.13	13.82	4.61	14.81	4.94
Entire System	4:55:00	Car	104861	98.25	1099616.6	10.69	505535.09	4.82	444743.41	4.24			Bus	0	0	0	0	0	0	0	0			Rail	1863	1.75	14371.99	7.71	825.7	0.44	14191.22	7.62			Park and Ride	0	0	0	0	0	0	0	0			Total	106724	100	1136265.75	10.65	506522.09	4.75	459119.31	4.3			Truck	27	N/A	439.6	16.28	161.32	5.97	184.73	6.84
Greenville Ave Northbound	4:55:00	Car	8166	100	43363.62	5.31	26465.27	3.24	10642.65	1.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8166	100	43366.21	5.31	26466.74	3.24	10643.27	1.3			Truck	2	N/A	2.6	1.3	1.47	0.74	0.62	0.31
Greenville Ave Southbound	4:55:00	Car	3995	100	13323.8	3.34	3618.6	0.91	6181.91	1.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3995	100	13331.1	3.34	3620.92	0.91	6185.31	1.55			Truck	6	N/A	7.3	1.22	2.32	0.39	3.4	0.57
IH 635 Eastbound	4:55:00	Car	2946	100	12603.19	4.28	1136.81	0.39	13154.93	4.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2946	100	12603.19	4.28	1136.81	0.39	13154.93	4.47			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:55:00	Car	3349	100	11060.61	3.3	644.77	0.19	11933.22	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3349	100	11060.61	3.3	644.77	0.19	11933.22	3.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:55:00	Car	1414	100	3258.6	2.3	214.16	0.15	3508.36	2.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1414	100	3258.6	2.3	214.16	0.15	3508.36	2.48			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:55:00	Car	1068	100	3334.9	3.12	208.07	0.19	3556.53	3.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1068	100	3334.9	3.12	208.07	0.19	3556.53	3.33			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:55:00	Car	20771	100	70691.73	3.4	44638.07	2.15	17400.69	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20771	100	70711.83	3.4	44648.46	2.15	17407.16	0.84			Truck	8	N/A	20.1	2.51	10.38	1.3	6.48	0.81
US 75 Frontage Rd Southbound	4:55:00	Car	17380	100	36667.02	2.11	16657.44	0.96	12997.21	0.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17380	100	36684.71	2.11	16663.95	0.96	13004.83	0.75			Truck	7	N/A	17.7	2.53	6.51	0.93	7.62	1.09
US 75 HOV Northbound	4:55:00	Car	746	100	5600.2	7.51	146.53	0.2	5697.45	7.64			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	746	100	5600.2	7.51	146.53	0.2	5697.45	7.64			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:55:00	Car	504	100	3737.6	7.42	116.88	0.23	3787.37	7.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	504	100	3737.6	7.42	116.88	0.23	3787.37	7.51			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:55:00	Car	10679	100	107914.62	10.11	56213.71	5.26	57126.12	5.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10679	100	107950.62	10.11	56229.99	5.27	57147.81	5.35			Truck	4	N/A	36	9	16.28	4.07	21.68	5.42
US 75 Southbound	4:55:00	Car	10252	100	104576.19	10.2	53289.69	5.2	55824.36	5.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10252	100	104602.39	10.2	53302.17	5.2	55839.35	5.45			Truck	3	N/A	26.2	8.73	12.48	4.16	14.98	4.99
Entire System	5:00:00	Car	103434	98.19	1081618.9	10.67	489466.69	4.73	445003.59	4.3			Bus	0	0	0	0	0	0	0	0			Rail	1911	1.81	14306.9	7.49	843.4	0.44	14107.77	7.38			Park and Ride	0	0	0	0	0	0	0	0			Total	105345	100	1117961.5	10.61	490479.81	4.66	459313.88	4.36			Truck	24	N/A	480.2	20.01	169.73	7.07	202.52	8.44
Greenville Ave Northbound	5:00:00	Car	8138	100	44602.7	5.48	27627.29	3.39	10711.74	1.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8138	100	44605.29	5.48	27628.77	3.4	10712.36	1.32			Truck	2	N/A	2.6	1.3	1.47	0.74	0.62	0.31
Greenville Ave Southbound	5:00:00	Car	4049	100	13875.6	3.43	3967.51	0.98	6296.9	1.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4049	100	13892.9	3.43	3973.91	0.98	6303.7	1.56			Truck	6	N/A	17.3	2.88	6.4	1.07	6.8	1.13
IH 635 Eastbound	5:00:00	Car	2979	100	12632.39	4.24	1146.66	0.38	13190.23	4.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2979	100	12632.39	4.24	1146.66	0.38	13190.23	4.43			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:00:00	Car	3453	100	11401.61	3.3	661.26	0.19	12295.33	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3453	100	11401.61	3.3	661.26	0.19	12295.33	3.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:00:00	Car	1410	100	3293.1	2.34	218.67	0.16	3540.49	2.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1410	100	3293.1	2.34	218.67	0.16	3540.49	2.51			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:00:00	Car	1023	100	3031.2	2.96	191.75	0.19	3243.69	3.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1023	100	3031.2	2.96	191.75	0.19	3243.69	3.17			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:00:00	Car	20727	100	67136.33	3.24	42164.95	2.03	16672.32	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20727	100	67157.03	3.24	42176.63	2.03	16678.3	0.8			Truck	10	N/A	20.7	2.07	11.68	1.17	5.98	0.6
US 75 Frontage Rd Southbound	5:00:00	Car	17194	100	36468.69	2.12	16756.79	0.97	12797.68	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17194	100	36487.29	2.12	16763.92	0.97	12805.49	0.74			Truck	8	N/A	18.6	2.33	7.13	0.89	7.81	0.98
US 75 HOV Northbound	5:00:00	Car	754	100	5715	7.58	148.01	0.2	5816.22	7.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	754	100	5715	7.58	148.01	0.2	5816.22	7.71			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:00:00	Car	516	100	3717.6	7.2	117.39	0.23	3776.55	7.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	516	100	3717.6	7.2	117.39	0.23	3776.55	7.32			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:00:00	Car	10960	100	108043.77	9.86	54827.39	5	58814.28	5.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10960	100	108081.67	9.86	54844.24	5	58837.39	5.37			Truck	4	N/A	37.9	9.47	16.86	4.22	23.11	5.78
US 75 Southbound	5:00:00	Car	10303	100	102871.58	9.98	50505.7	4.9	57093.54	5.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10303	100	102891.38	9.99	50513.54	4.9	57106.63	5.54			Truck	4	N/A	19.8	4.95	7.85	1.96	13.09	3.27
Entire System	5:05:00	Car	91799	98.03	1056224	11.51	467107.66	5.09	429323.56	4.68			Bus	0	0	0	0	0	0	0	0			Rail	1848	1.97	13909.09	7.53	892.06	0.48	13635	7.38			Park and Ride	0	0	0	0	0	0	0	0			Total	93647	100	1070637.5	11.43	468180.5	5	443168.62	4.73			Truck	29	N/A	504.7	17.4	180.78	6.23	210.07	7.24
Greenville Ave Northbound	5:05:00	Car	7857	100	43292.61	5.51	26911.8	3.43	10389.4	1.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7857	100	43293.81	5.51	26911.88	3.43	10390.01	1.32			Truck	1	N/A	1.2	1.2	0.07	0.07	0.62	0.62
Greenville Ave Southbound	5:05:00	Car	3743	100	13753.59	3.67	3986.54	1.07	6202.07	1.66			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3743	100	13776.39	3.68	3996.91	1.07	6209.78	1.66			Truck	6	N/A	22.8	3.8	10.37	1.73	7.71	1.28
IH 635 Eastbound	5:05:00	Car	2605	100	11646.08	4.47	1042.65	0.4	12173.29	4.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2605	100	11646.08	4.47	1042.65	0.4	12173.29	4.67			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:05:00	Car	3362	100	11267.2	3.35	668.35	0.2	12123.47	3.61			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3362	100	11267.2	3.35	668.35	0.2	12123.47	3.61			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:05:00	Car	1320	100	3143.8	2.38	211.95	0.16	3381.43	2.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1320	100	3143.8	2.38	211.95	0.16	3381.43	2.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:05:00	Car	921	100	2701.1	2.93	167.68	0.18	2894.78	3.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	921	100	2701.1	2.93	167.68	0.18	2894.78	3.14			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:05:00	Car	19647	100	61851.55	3.15	38438.05	1.96	15627.67	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19647	100	61875.96	3.15	38451.06	1.96	15635.05	0.8			Truck	10	N/A	24.4	2.44	13.01	1.3	7.39	0.74
US 75 Frontage Rd Southbound	5:05:00	Car	16056	100	34398.79	2.14	15813.26	0.98	12063.26	0.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16056	100	34421.89	2.14	15825.64	0.99	12070.56	0.75			Truck	9	N/A	23.1	2.57	12.38	1.38	7.3	0.81
US 75 HOV Northbound	5:05:00	Car	830	100	5757.6	6.94	148.73	0.18	5900.48	7.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	830	100	5757.6	6.94	148.73	0.18	5900.48	7.11			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:05:00	Car	476	100	3691.4	7.76	117.73	0.25	3731.57	7.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	476	100	3691.4	7.76	117.73	0.25	3731.57	7.84			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:05:00	Car	10522	100	106878.1	10.16	53724.36	5.11	58710.36	5.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10522	100	106916	10.16	53741.3	5.11	58733.41	5.58			Truck	4	N/A	37.9	9.47	16.93	4.23	23.05	5.76
US 75 Southbound	5:05:00	Car	9633	100	99486.45	10.33	47186.14	4.9	57076.46	5.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9633	100	99505.25	10.33	47192.68	4.9	57089.9	5.93			Truck	3	N/A	18.8	6.27	6.54	2.18	13.43	4.48
Entire System	5:10:00	Car	80190	98.03	964825.25	12.03	428549.81	5.34	393574.66	4.91			Bus	0	0	0	0	0	0	0	0			Rail	1615	1.97	12771.49	7.91	812.66	0.5	12523.44	7.75			Park and Ride	0	0	0	0	0	0	0	0			Total	81805	100	978075.69	11.96	429546.59	5.25	406290.69	4.97			Truck	34	N/A	478.9	14.09	184.14	5.42	192.83	5.67
Greenville Ave Northbound	5:10:00	Car	7218	100	39817.4	5.52	24808.35	3.44	9512.21	1.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7218	100	39818.4	5.52	24808.42	3.44	9512.67	1.32			Truck	0	N/A	0	0	0	0	0	0
Greenville Ave Southbound	5:10:00	Car	3339	100	12902	3.86	3774.15	1.13	5802.72	1.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3339	100	12926.1	3.87	3784.29	1.13	5811.43	1.74			Truck	6	N/A	24.1	4.02	10.14	1.69	8.71	1.45
IH 635 Eastbound	5:10:00	Car	2253	100	9980.3	4.43	892.44	0.4	10440.43	4.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2253	100	9980.3	4.43	892.44	0.4	10440.43	4.63			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:10:00	Car	3181	100	10666.71	3.35	647.81	0.2	11462.3	3.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3181	100	10666.71	3.35	647.81	0.2	11462.3	3.6			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:10:00	Car	1156	100	2701.6	2.34	185.26	0.16	2908.07	2.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1156	100	2701.6	2.34	185.26	0.16	2908.07	2.52			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:10:00	Car	815	100	2441.8	3	149.84	0.18	2610.56	3.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	815	100	2441.8	3	149.84	0.18	2610.56	3.2			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:10:00	Car	17706	100	55663.69	3.14	34515.61	1.95	14133.68	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17706	100	55695.29	3.15	34533.96	1.95	14142.38	0.8			Truck	9	N/A	31.6	3.51	18.36	2.04	8.69	0.97
US 75 Frontage Rd Southbound	5:10:00	Car	14080	100	30185.63	2.14	13712.99	0.97	10697.85	0.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14080	100	30210.32	2.15	13728.92	0.98	10703.84	0.76			Truck	9	N/A	24.7	2.74	15.92	1.77	5.99	0.67
US 75 HOV Northbound	5:10:00	Car	778	100	5875.8	7.55	153.95	0.2	5980.55	7.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	778	100	5875.8	7.55	153.95	0.2	5980.55	7.69			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:10:00	Car	416	100	3376.2	8.12	110.93	0.27	3428.29	8.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	416	100	3376.2	8.12	110.93	0.27	3428.29	8.24			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:10:00	Car	9697	100	101557.65	10.47	50587.56	5.22	56292.2	5.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9697	100	101591.55	10.48	50603.84	5.22	56311.44	5.81			Truck	4	N/A	33.9	8.48	16.28	4.07	19.24	4.81
US 75 Southbound	5:10:00	Car	8622	100	92128.94	10.69	42365.94	4.91	54370.63	6.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8622	100	92152.34	10.69	42374.72	4.91	54386.61	6.31			Truck	2	N/A	23.4	11.7	8.78	4.39	15.98	7.99
